ds_sale_price_formula,ds_purchase_price_formula,ds_material_alias,vl_quantity_sell,vl_unit_price_sell,cd_alias_language,cd_product_id,lower(ds_category_en),lower(ds_record_type_name)
"","","Bright copper, no 1, Millberry",19.20,4.970000,en,18025,copper,retail
"","",Hartmetall Wendeschneidplatten,7.40,11.843000,de,18017,tungsten carbide,retail
"","",Copper cable with plug,40.00,0.368500,en,18029,cables,retail
"","",Tungsten carbide saw blades,9.00,10.430000,en,21650,tungsten carbide,retail
"","",Class 3 circuit boards,31.00,4.880000,en,18045,pcbs,retail
"","","Brass, miscellaneous",3.30,2.610000,en,18036,yellow brass,retail
"","","Stainless steel, V4a scrap",2.60,1.180000,en,18039,stainless steel,retail
"","","Brass, miscellaneous",0.10,2.694757,en,18036,yellow brass,retail
"","","Electronic scrap, miscellaneous",0.20,0.070000,en,18059,electronics,retail
"","","Aluminium sheet, old, painted",0.80,0.920000,en,18006,aluminium,retail
"","",Aluminium cans,1.30,0.400000,en,17966,aluminium,retail
"","",Disc drives,0.04,39.952381,en,18055,pc components,retail
"","",Disc drives,1.60,15.566667,en,18055,pc components,retail
"","","Tungsten carbide, miscellaneous",3.10,9.890000,en,18020,tungsten carbide,retail
"","","Copper Cable, min. 38% Cu",32.00,1.470000,en,18028,cables,retail
"","","Stainless steel, V2a, nirosta, niro",600.00,0.780000,en,18037,stainless steel,retail
"","",Shearing scrap,160.00,0.050000,en,10027,iron and steel,retail
"","","Copper, miscellaneous, low-grade, old",5.00,3.950000,en,18024,copper,retail
"","","Heavy copper, berry min. 98% Cu",4.70,4.230000,en,18022,copper,retail
"","","Copper, miscellaneous, low-grade, old",0.30,4.140000,en,18024,copper,retail
"","","Copper Cable, min. 38% Cu",14.00,1.460000,en,18028,cables,retail
"","","Cast aluminium, old",2.40,0.910000,en,18014,aluminium,retail
"","",Copper cable with plug,13.00,0.880000,en,18029,cables,retail
"","",Disc drives,0.90,15.530000,en,18055,pc components,retail
"","",Class 3 circuit boards,7.70,2.240000,en,18045,pcbs,retail
"","",Disc drives,0.20,15.570000,en,18055,pc components,retail
"","",Class 3 circuit boards,6.00,2.240000,en,18045,pcbs,retail
"","",Hartmetall Bohrer und Fräser,30.30,13.600000,de,18019,tungsten carbide,retail
"","","Copper Cable, min. 38% Cu",17.00,1.410000,en,18028,cables,retail
"","","Electronic scrap, miscellaneous",0.50,0.090000,en,18059,electronics,retail
"","",Modules - mixed materials,3.30,0.760000,en,10139,electronics,retail
"","",Hartmetall Wendeschneidplatten,36.00,12.540000,de,18017,tungsten carbide,retail
"","","Aluminium sheet, old, painted",24.00,0.780000,en,18006,aluminium,retail
"","","Aluminium profiles, bare (new)",5.00,1.290000,en,18001,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",125.00,4.000000,en,18024,copper,retail
"","","Copper Cable, min. 60% Cu",360.00,2.450000,en,18030,cables,retail
"","",Electric motors - large,150.00,0.430000,en,10212,electronics,retail
"","",Hartmetall Bohrer und Fräser,9.40,13.600000,de,18019,tungsten carbide,retail
"","",Class 3 circuit boards,41.00,0.200000,en,18045,pcbs,retail
"","","Bright copper, no 1, Millberry",19.80,5.060000,en,18025,copper,retail
"","","Copper Cable, min. 38% Cu",1.00,1.430000,en,18028,cables,retail
"","",Hartmetall Bohrer und Fräser,12.80,13.600000,de,18019,tungsten carbide,retail
"","","Stainless steel, V2a, nirosta, niro",7.00,0.860000,en,18037,stainless steel,retail
"","",Power supplies,0.90,0.220000,en,18056,pc components,retail
"","","Aluminium profiles, bare (new)",118.00,1.350000,en,18001,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",47.00,3.970000,en,18024,copper,retail
"","","Copper Cable, min. 60% Cu",20.00,2.360000,en,18030,cables,retail
"","",Modules - mixed materials,7.10,0.760000,en,10139,electronics,retail
"","",Class 3 circuit boards,21.90,0.200000,en,18045,pcbs,retail
"","",E3 - heavy scrap,547.00,0.100000,en,18061,iron and steel,retail
"","","Brass, miscellaneous",360.00,2.690000,en,18036,yellow brass,retail
"","",Hartmetall Wendeschneidplatten,32.00,12.680000,de,18017,tungsten carbide,retail
"","",Hartmetall Bohrer und Fräser,1.70,13.530000,de,18019,tungsten carbide,retail
"","",Hartmetall Wendeschneidplatten,4.10,12.270000,de,18017,tungsten carbide,retail
"","",Class 3 circuit boards,0.10,0.200000,en,18045,pcbs,retail
"","",Disc drives,0.07,39.950000,en,18055,pc components,retail
"","",Aluminium cans,2.50,0.340000,en,17966,aluminium,retail
"","",Power supplies,52.00,0.220000,en,18056,pc components,retail
"","",Class 3 circuit boards,18.00,2.220000,en,18045,pcbs,retail
"","",Class 3 circuit boards,7.80,4.600000,en,18045,pcbs,retail
"","",Aluminium cans,12.50,0.400000,en,17966,aluminium,retail
"","",Electric motors - large,13.00,0.410000,en,10212,electronics,retail
"","","Mobiles, smartphones",0.10,6.920000,en,18043,phones,retail
"","",Modules - mixed materials,0.40,0.760000,en,10139,electronics,retail
"","",Electric motors - large,8.00,0.396785,en,10212,electronics,retail
"","","Mobiles, smartphones",0.50,6.923810,en,18043,phones,retail
"","",Scrap soft lead,6.00,1.300000,en,19556,lead,retail
"","","Heavy copper, berry min. 98% Cu",168.00,4.560000,en,18022,copper,retail
"","","Copper, miscellaneous, low-grade, old",21.50,4.100000,en,18024,copper,retail
"","",Class 3 circuit boards,1.30,0.200000,en,18045,pcbs,retail
"","","Copper Cable, min. 60% Cu",7.00,2.380000,en,18030,cables,retail
"","","Stainless steel, V4a scrap",960.00,1.270000,en,18039,stainless steel,retail
"","","E1 - iron and steel, miscellaneous scrap",8.60,0.070000,en,18060,iron and steel,retail
"","",Disc drives,0.60,7.170000,en,18055,pc components,retail
"","","Aluminium-copper radiator, contaminated",32.50,1.343333,en,18008,aluminium,retail
"","",Disc drives,0.04,39.950000,en,18055,pc components,retail
"","","Brass, miscellaneous",12.00,2.620000,en,18036,yellow brass,retail
"","",Class 3 circuit boards,1.70,2.240000,en,18045,pcbs,retail
"","","Bright copper, no 1, Millberry",20.50,4.650000,en,18025,copper,retail
"","",Hartmetall Bohrer und Fräser,13.30,13.290000,de,18019,tungsten carbide,retail
"","","Copper Cable, min. 38% Cu",86.00,1.500000,en,18028,cables,retail
"","","Aluminium-copper radiator, contaminated",1.10,1.430000,en,18008,aluminium,retail
"","",Hartmetall Wendeschneidplatten,3.60,12.520000,de,18017,tungsten carbide,retail
"","","Copper Cable, min. 38% Cu",2.20,1.447985,en,18028,cables,retail
"","","Hss, miscellaneous, high speed steel",0.60,0.844393,en,18018,tungsten carbide,retail
"","","Stainless steel, V4a scrap",15.10,1.220000,en,18039,stainless steel,retail
"","","Copper, miscellaneous, low-grade, old",175.00,4.050000,en,18024,copper,retail
"","","Copper Cable, min. 38% Cu",6.80,1.460000,en,18028,cables,retail
"","","Brass, miscellaneous",0.40,2.550000,en,18036,yellow brass,retail
"","",Aluminium cable 60%,13.80,0.450000,en,10004,aluminium,retail
"","","Hss, miscellaneous, high speed steel",30.90,0.840000,en,18018,tungsten carbide,retail
"","","E1 - iron and steel, miscellaneous scrap",130.00,0.080000,en,18060,iron and steel,retail
"","",Electric motors - large,2.20,0.400000,en,10212,electronics,retail
"","",Disc drives,0.30,15.530000,en,18055,pc components,retail
"","","Copper, miscellaneous, low-grade, old",0.40,4.110000,en,18024,copper,retail
"","",Hartmetall Bohrer und Fräser,14.80,13.290000,de,18019,tungsten carbide,retail
"","",Hartmetall Wendeschneidplatten,1.30,12.520000,de,18017,tungsten carbide,retail
"","","Hss, miscellaneous, high speed steel",5.70,0.480000,en,18018,tungsten carbide,retail
"","","Hss, miscellaneous, high speed steel",8.10,0.480000,en,18018,tungsten carbide,retail
"","","Brass, miscellaneous",21.00,2.680000,en,18036,yellow brass,retail
"","","Heavy copper, berry min. 98% Cu",23.00,4.230000,en,18022,copper,retail
"","",Disc drives,0.50,15.530000,en,18055,pc components,retail
"","",Hartmetall Bohrer und Fräser,150.00,13.800000,de,18019,tungsten carbide,retail
"","","Copper Cable, min. 60% Cu",11.00,2.390000,en,18030,cables,retail
"","","Copper, miscellaneous, low-grade, old",8.00,4.170000,en,18024,copper,retail
"","",Class 3 circuit boards,0.50,0.200000,en,18045,pcbs,retail
"","",Modules - mixed materials,5.50,0.760000,en,10139,electronics,retail
"","","Copper Cable, min. 38% Cu",46.00,1.450000,en,18028,cables,retail
"","","E1 - iron and steel, miscellaneous scrap",1014.00,0.080000,en,18060,iron and steel,retail
"","","Brass, miscellaneous",11.40,2.534660,en,18036,yellow brass,retail
"","","Bright copper, no 1, Millberry",4.40,4.673638,en,18025,copper,retail
"","","Bright copper, no 1, Millberry",130.00,4.820000,en,18025,copper,retail
"","","Copper, miscellaneous, low-grade, old",4.40,3.940000,en,18024,copper,retail
"","","Aluminium sheet, bare, new",1.50,1.080000,en,18005,aluminium,retail
"","",Disc drives,0.20,8.700000,en,18055,pc components,retail
"","","Copper, miscellaneous, low-grade, old",14.30,4.060000,en,18024,copper,retail
"","","Copper Cable, min. 38% Cu",5.80,1.460000,en,18028,cables,retail
"","",Disc drives,0.04,22.452381,en,18055,pc components,retail
"","",Electric motors - large,3.70,0.370000,en,10212,electronics,retail
"","","Electronic scrap, miscellaneous",0.02,8.700000,en,18059,electronics,retail
"","",Disc drives,0.10,22.450000,en,18055,pc components,retail
"","","Copper, miscellaneous, low-grade, old",13.00,4.250000,en,18024,copper,retail
"","",Scrap soft lead,169.00,1.390000,en,19556,lead,retail
"","","Hss, miscellaneous, high speed steel",0.10,0.480000,en,18018,tungsten carbide,retail
"","","Stainless steel, V2a, nirosta, niro",21.00,0.800000,en,18037,stainless steel,retail
"","","Brass, miscellaneous",1.50,2.580000,en,18036,yellow brass,retail
"","",Scrap soft lead,69.50,1.330000,en,19556,lead,retail
"","","Bright copper, no 1, Millberry",32.40,4.640000,en,18025,copper,retail
"","",Brass cartridges,12.90,3.360000,en,18034,yellow brass,retail
"","","Cast aluminium, new",3.80,0.990000,en,18013,aluminium,retail
"","","Cast aluminium, old",1.90,0.920000,en,18014,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",31.00,4.250000,en,18024,copper,retail
"","",Hartmetall Wendeschneidplatten,2.50,12.060000,de,18017,tungsten carbide,retail
"","",Brass cartridges,18.40,3.080000,en,18034,yellow brass,retail
"","",Class 3 circuit boards,2.60,0.200000,en,18045,pcbs,retail
"","","Copper Cable, min. 38% Cu",7.00,1.400000,en,18028,cables,retail
"","",Class 3 circuit boards,1.00,2.240000,en,18045,pcbs,retail
"","","PCs, unstripped",282.00,0.270000,en,18057,pc components,retail
"","","Hss, miscellaneous, high speed steel",0.60,0.840000,en,18018,tungsten carbide,retail
"","","Aluminium-copper radiator, clean",5.70,1.710000,en,18007,aluminium,retail
"","","Bright copper, no 1, Millberry",334.00,4.950000,en,18025,copper,retail
"","","Tungsten carbide, miscellaneous",3.60,10.430000,en,18020,tungsten carbide,retail
"","","Copper, miscellaneous, low-grade, old",25.60,4.110000,en,18024,copper,retail
"","","Bright copper, no 1, Millberry",59.70,4.590000,en,18025,copper,retail
"","","Electronic scrap, miscellaneous",200.00,0.070000,en,18059,electronics,retail
"","","Copper Cable, min. 38% Cu",4.10,1.460000,en,18028,cables,retail
"","",Class 3 circuit boards,10.00,0.200000,en,18045,pcbs,retail
"","","Copper, miscellaneous, low-grade, old",759.00,4.350000,en,18024,copper,retail
"","",Class 3 circuit boards,0.70,0.200000,en,18045,pcbs,retail
"","","Copper Cable, min. 38% Cu",0.50,1.460000,en,18028,cables,retail
"","",Copper cable with plug,0.80,0.900000,en,18029,cables,retail
"","","E1 - iron and steel, miscellaneous scrap",2.10,0.070000,en,18060,iron and steel,retail
"","",Aluminium gears,5.70,0.250000,en,10003,aluminium,retail
"","",Hartmetall Wendeschneidplatten,0.90,12.060000,de,18017,tungsten carbide,retail
"","","Electronic scrap, miscellaneous",3.60,0.090000,en,18059,electronics,retail
"","","Copper Cable, min. 38% Cu",30.00,1.280000,en,18028,cables,retail
"","","Brass, miscellaneous",3.90,2.470000,en,18036,yellow brass,retail
"","","Bright copper, no 1, Millberry",24.70,4.650000,en,18025,copper,retail
"","",Class 3 circuit boards,3.90,2.060000,en,18045,pcbs,retail
"","","Copper Cable, min. 60% Cu",1.70,2.360000,en,18030,cables,retail
"","","Brass MS58, new, pieces",29.80,2.990000,en,18032,yellow brass,retail
"","",Aluminium gears,87.00,0.300000,en,10003,aluminium,retail
"","","Aluminium-copper radiator, contaminated",30.00,1.200000,en,18008,aluminium,retail
"","","Aluminium, miscellaneous",19.00,0.760000,en,18003,aluminium,retail
"","","Copper Cable, min. 60% Cu",1.90,2.410000,en,18030,cables,retail
"","",Hartmetall Bohrer und Fräser,46.20,13.120000,de,18019,tungsten carbide,retail
"","","Bright copper, no 1, Millberry",23.20,4.680000,en,18025,copper,retail
"","","E1 - iron and steel, miscellaneous scrap",6.00,0.070000,en,18060,iron and steel,retail
"","","Brass MS58, new, pieces",2.80,2.960000,en,18032,yellow brass,retail
"","",Disc drives,0.10,15.570000,en,18055,pc components,retail
"","","Brass, miscellaneous",0.70,2.620000,en,18036,yellow brass,retail
"","","Copper Cable, min. 38% Cu",860.00,1.560000,en,18028,cables,retail
"","","Copper Cable, min. 60% Cu",1.80,2.410000,en,18030,cables,retail
"","","Copper, miscellaneous, low-grade, old",111.00,4.440000,en,18024,copper,retail
"","","Brass, miscellaneous",256.00,2.660000,en,18036,yellow brass,retail
"","","Aluminium, miscellaneous",372.00,0.760000,en,18003,aluminium,retail
"","",Copper cable with plug,16.70,0.890000,en,18029,cables,retail
"","",Copper-iron radiators,10.00,3.600000,en,10007,copper,retail
"","",Aluminium cable 50%,4.50,0.400000,en,10031,aluminium,retail
"","","Brass, miscellaneous",2.90,2.540000,en,18036,yellow brass,retail
"","",Aluminium cans,10.00,0.400000,en,17966,aluminium,retail
"","","Hss, miscellaneous, high speed steel",5.20,0.480000,en,18018,tungsten carbide,retail
"","",Class 3 circuit boards,0.60,2.240000,en,18045,pcbs,retail
"","","Electronic scrap, miscellaneous",17.00,0.090000,en,18059,electronics,retail
"","","Zinc, old",56.00,1.440000,en,18073,zinc,retail
"","","Copper Cable, min. 38% Cu",28.00,1.390000,en,18028,cables,retail
"","",Hartmetall Bohrer und Fräser,60.50,13.160000,de,18019,tungsten carbide,retail
"","","Aluminium, miscellaneous",30.80,1.130000,en,18003,aluminium,retail
"","","Copper Cable, min. 38% Cu",10.00,1.420000,en,18028,cables,retail
"","",Class 3 circuit boards,0.30,2.060000,en,18045,pcbs,retail
"","","Bright copper, no 1, Millberry",56.50,4.720000,en,18025,copper,retail
"","",Disc drives,0.10,7.170000,en,18055,pc components,retail
"","",Class 3 circuit boards,1.50,4.660000,en,18045,pcbs,retail
"","",Scrap soft lead,59.00,1.330000,en,19556,lead,retail
"","",Class 3 circuit boards,19.10,4.660000,en,18045,pcbs,retail
"","",Disc drives,0.01,22.450000,en,18055,pc components,retail
"","",Disc drives,0.10,15.570000,en,18055,pc components,retail
"","",Hartmetall Wendeschneidplatten,11.00,12.520000,de,18017,tungsten carbide,retail
"","",Class 3 circuit boards,1.00,2.242857,en,18045,pcbs,retail
"","","Copper Cable, min. 60% Cu",105.50,2.500000,en,18030,cables,retail
"","","Brass, miscellaneous",2.60,2.590000,en,18036,yellow brass,retail
"","","Aluminium-copper radiator, clean",0.20,1.700000,en,18007,aluminium,retail
"","",Aluminium cans,0.90,0.349524,en,17966,aluminium,retail
"","","Aluminium, miscellaneous",254.00,1.240000,en,18003,aluminium,retail
"","","Brass MS58, new, pieces",3.50,3.050000,en,18032,yellow brass,retail
"","","Copper Cable, min. 38% Cu",3.50,1.510000,en,18028,cables,retail
"","",Power supplies,2.90,0.220000,en,18056,pc components,retail
"","",Power supplies,30.50,0.220000,en,18056,pc components,retail
"","",Disc drives,7.50,0.220000,en,18055,pc components,retail
"","","Aluminium profiles, bare (new)",26.00,1.280000,en,18001,aluminium,retail
"","",Aluminium cans,190.00,0.390000,en,17966,aluminium,retail
"","",Lead batteries,45.00,0.350000,en,18065,electronics,retail
"","","Aluminium sheet, bare, new",22.00,1.080000,en,18005,aluminium,retail
"","","Mobiles, smartphones",0.10,6.920000,en,18043,phones,retail
"","","Stainless steel, V4a scrap",512.50,1.230000,en,18039,stainless steel,retail
"","","E1 - iron and steel, miscellaneous scrap",5.00,0.070000,en,18060,iron and steel,retail
"","","Mobiles, smartphones",0.30,6.923810,en,18043,phones,retail
"","","Electronic scrap, miscellaneous",413.50,0.100000,en,18059,electronics,retail
"","",Class 3 circuit boards,21.00,4.660000,en,18045,pcbs,retail
"","","Copper Cable, min. 38% Cu",614.00,1.500000,en,18028,cables,retail
"","","Copper, miscellaneous, low-grade, old",40.50,4.170000,en,18024,copper,retail
"","","Copper Cable, min. 38% Cu",45.00,1.450000,en,18028,cables,retail
"","","Aluminium rims, contaminated",6.60,1.010000,en,18012,aluminium,retail
"","","Copper, miscellaneous, low-grade, old",220.00,4.240000,en,18024,copper,retail
"","",Scrap soft lead,11.00,1.300000,en,19556,lead,retail
"","",Aluminium offset plate,5960.00,1.400000,en,21641,aluminium,wholesale - europe domestic
"","","Brass, miscellaneous",5.70,2.590000,en,18036,yellow brass,retail
"","","E1 - iron and steel, miscellaneous scrap",140.00,0.080000,en,18060,iron and steel,retail
"","",Lead batteries,386.50,0.510000,en,18065,electronics,retail
"","","Copper Cable, min. 38% Cu",1270.00,1.470000,en,18028,cables,retail
"","","Stainless steel, V2a, nirosta, niro",7.80,0.860000,en,18037,stainless steel,retail
"","","Copper Cable, min. 70% Cu",24.00,2.800000,en,18031,cables,retail
"","","Brass, miscellaneous",8.50,2.560000,en,18036,yellow brass,retail
"","","Brass MS58, new, pieces",3.60,2.870000,en,18032,yellow brass,retail
"","","Bright copper, no 1, Millberry",37.50,4.780000,en,18025,copper,retail
"","","Copper Cable, min. 38% Cu",23.10,1.530000,en,18028,cables,retail
"","",Hartmetall Bohrer und Fräser,68.00,13.180000,de,18019,tungsten carbide,retail
"","",Hartmetall Wendeschneidplatten,44.00,12.250000,de,18017,tungsten carbide,retail
"","","Tungsten carbide, miscellaneous",2.00,10.490000,en,18020,tungsten carbide,retail
"","",Lead batteries,220.00,0.260000,en,18065,electronics,retail
"","","Copper Cable, min. 38% Cu",154.00,1.510000,en,18028,cables,retail
"","","Copper, miscellaneous, low-grade, old",25.00,4.120000,en,18024,copper,retail
"","","Mobiles, smartphones",0.50,6.920000,en,18043,phones,retail
"","",Modules - mixed materials,16.80,0.760000,en,10139,electronics,retail
"","","Copper, miscellaneous, low-grade, old",11.00,4.110000,en,18024,copper,retail
